year,cluster,city,resident_population_wan,change_wan,change_pct,source,source_url,previous_source_url,note
2025,chengdu_chongqing,重庆,3187.26,-3.21,-0.10061213551608382,重庆市统计局/国家统计局重庆调查总队,https://www.cq.gov.cn/zwgk/zfxxgkzl/fdzdgknr/tjxx/tjgb/202603/t20260326_15568523.html,https://tjj.cq.gov.cn/zwgk_233/fdzdgknr/tjxx/sjzl_55471/tjgb_55472/202503/t20250326_14443791.html,2025与2024公报常住人口分别为3187.26和3190.47万人
2025,greater_bay_area,广州,1910.1,12.3,0.6481188744862473,广州市统计局/国家统计局广州调查队,https://tjj.gz.gov.cn/stats_newtjyw/tjsj/tjgb/qstjgb/content/post_10800227.html,,2025公报明确披露比上年末增加12.30万人
2025,greater_bay_area,深圳,1824.85,25.9,1.4397287306484339,深圳市统计局/国家统计局深圳调查队,https://www.sz.gov.cn/zfgb/2026/gb1416/content/post_12848555.html,https://www.sz.gov.cn/cn/xxgk/zfxxgj/tjsj/tjgb/content/post_12190855.html,2025公报明确披露比上年末增加25.90万人
2025,jing_jin_ji,北京,2180.0,-3.2,-0.14657383657017226,北京市统计局/国家统计局北京调查总队,https://www.beijing.gov.cn/cs/gncs/zcwj/202603/t20260327_4568228.html,https://www.beijing.gov.cn/gongkai/shuju/tjgb/202505/t20250529_4102086.html,2025公报明确披露比上年末减少3.2万人
2025,jing_jin_ji,天津,1363.0,-1.0,-0.07331378299120235,天津市统计局/国家统计局天津调查总队,https://www.tj.gov.cn/sq/tjgb/202603/t20260327_7271193.html,https://www.tj.gov.cn/sq/tjgb/202503/t20250324_6890361.html,2025与2024公报常住人口分别为1363和1364万人
2025,middle_yangtze,武汉,1386.19,5.28,0.3823565619772469,武汉市统计局/国家统计局武汉调查队,https://tjj.wuhan.gov.cn/tjfw/tjgb/202604/t20260408_2750693.shtml,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,2025与2024公报常住人口分别为1386.19和1380.91万人
2025,yangtze_river_delta,上海,2485.41,5.15,0.20763952166305147,上海市统计局/国家统计局上海调查总队,https://tjj.sh.gov.cn/tjgb/20260330/e0772941e8e041eaaad2df850b44ef98.html,https://tjj.sh.gov.cn/tjgb/20250324/a7fe18c6d5c24d66bfca89c5bb4cdcfb.html,2025与2024公报常住人口分别为2485.41和2480.26万人
